type0_f1,type0_precision,type0_recall,type0_support,type1_f1,type1_precision,type1_recall,type1_support,f1,landmark_index,type1_1,type1_0,precision,pred,recall,sample_index,type0_1,type0_0
0.714285714,0.625,0.833333333,42,0.5,0.666666667,0.4,35,0.616883117,68,14,21,0.643939394,0,0.636363636,120,7,35
0.826086957,0.76,0.904761905,42,0.741935484,0.851851852,0.657142857,35,0.787836287,69,23,12,0.801750842,0,0.792207792,120,4,38
0.729411765,0.720930233,0.738095238,42,0.666666667,0.676470588,0.657142857,35,0.700891266,70,23,12,0.700721303,0,0.701298701,120,11,31
0.746987952,0.756097561,0.738095238,42,0.704225352,0.694444444,0.714285714,35,0.727550406,71,25,10,0.728073417,0,0.727272727,120,11,31
0.738095238,0.738095238,0.738095238,42,0.685714286,0.685714286,0.685714286,35,0.714285714,72,24,11,0.714285714,0,0.714285714,120,11,31
0.804347826,0.74,0.880952381,42,0.709677419,0.814814815,0.628571429,35,0.761315823,73,22,13,0.774006734,1,0.766233766,120,5,37
0.817204301,0.745098039,0.904761905,42,0.721311475,0.846153846,0.628571429,35,0.773616653,74,22,13,0.791032497,0,0.779220779,120,4,38
0.734693878,0.642857143,0.857142857,42,0.535714286,0.714285714,0.428571429,35,0.644248609,75,15,20,0.675324675,0,0.662337662,120,6,36
0.6875,0.611111111,0.785714286,42,0.482758621,0.608695652,0.4,35,0.594435737,76,14,21,0.610013175,0,0.61038961,120,9,33
0.76744186,0.75,0.785714286,42,0.705882353,0.727272727,0.685714286,35,0.739460266,77,24,11,0.739669421,0,0.74025974,120,9,33
0.772727273,0.739130435,0.80952381,42,0.696969697,0.741935484,0.657142857,35,0.738292011,78,23,12,0.740405457,0,0.74025974,120,8,34
0.774193548,0.705882353,0.857142857,42,0.655737705,0.769230769,0.571428571,35,0.720349983,79,20,15,0.734677088,0,0.727272727,120,6,36
0.813186813,0.755102041,0.880952381,42,0.73015873,0.821428571,0.657142857,35,0.775446775,80,23,12,0.785250464,0,0.779220779,120,5,37
0.791666667,0.703703704,0.904761905,42,0.655172414,0.826086957,0.542857143,35,0.729623824,81,19,16,0.759332455,0,0.74025974,120,4,38
0.770833333,0.685185185,0.880952381,42,0.620689655,0.782608696,0.514285714,35,0.702586207,82,18,17,0.729468599,0,0.714285714,120,5,37
0.775510204,0.678571429,0.904761905,42,0.607142857,0.80952381,0.485714286,35,0.698979592,83,17,18,0.738095238,0,0.714285714,120,4,38
0.6875,0.611111111,0.785714286,42,0.482758621,0.608695652,0.4,35,0.594435737,84,14,21,0.610013175,0,0.61038961,120,9,33
0.684931507,0.806451613,0.595238095,42,0.716049383,0.630434783,0.828571429,35,0.699075996,85,29,6,0.726443963,0,0.701298701,120,17,25
0.774193548,0.705882353,0.857142857,42,0.655737705,0.769230769,0.571428571,35,0.720349983,86,20,15,0.734677088,0,0.727272727,120,6,36
0.790697674,0.772727273,0.80952381,42,0.735294118,0.757575758,0.714285714,35,0.76551424,87,25,10,0.76584022,0,0.766233766,120,8,34
0.829787234,0.75,0.928571429,42,0.733333333,0.88,0.628571429,35,0.785944552,88,22,13,0.809090909,0,0.792207792,120,3,39
0.817204301,0.745098039,0.904761905,42,0.721311475,0.846153846,0.628571429,35,0.773616653,89,22,13,0.791032497,0,0.779220779,120,4,38
0.764044944,0.723404255,0.80952381,42,0.676923077,0.733333333,0.628571429,35,0.724444095,90,22,13,0.727917473,1,0.727272727,120,8,34
0.781609195,0.755555556,0.80952381,42,0.71641791,0.75,0.685714286,35,0.751976793,91,24,11,0.753030303,0,0.753246753,120,8,34
0.755555556,0.708333333,0.80952381,42,0.65625,0.724137931,0.6,35,0.710416667,92,21,14,0.715517241,0,0.714285714,120,8,34
0.769230769,0.714285714,0.833333333,42,0.666666667,0.75,0.6,35,0.722610723,93,21,14,0.730519481,0,0.727272727,120,7,35
0.821052632,0.735849057,0.928571429,42,0.711864407,0.875,0.6,35,0.77142162,94,21,14,0.799099485,0,0.779220779,120,3,39
0.829787234,0.75,0.928571429,42,0.733333333,0.88,0.628571429,35,0.785944552,95,22,13,0.809090909,0,0.792207792,120,3,39
0.795180723,0.804878049,0.785714286,42,0.76056338,0.75,0.771428571,35,0.779445567,96,27,8,0.779933481,0,0.779220779,120,9,33
0.835164835,0.775510204,0.904761905,42,0.761904762,0.857142857,0.685714286,35,0.801864802,97,24,11,0.812615955,0,0.805194805,120,4,38
0.752688172,0.68627451,0.833333333,42,0.62295082,0.730769231,0.542857143,35,0.693716648,98,19,16,0.706499383,0,0.701298701,120,7,35
0.791208791,0.734693878,0.857142857,42,0.698412698,0.785714286,0.628571429,35,0.749028749,99,22,13,0.757884972,0,0.753246753,120,6,36
0.821052632,0.735849057,0.928571429,42,0.711864407,0.875,0.6,35,0.77142162,100,21,14,0.799099485,0,0.779220779,120,3,39
0.804347826,0.74,0.880952381,42,0.709677419,0.814814815,0.628571429,35,0.761315823,101,22,13,0.774006734,0,0.766233766,120,5,37
0.80952381,0.80952381,0.80952381,42,0.771428571,0.771428571,0.771428571,35,0.792207792,102,27,8,0.792207792,0,0.792207792,120,8,34
0.710526316,0.794117647,0.642857143,42,0.717948718,0.651162791,0.8,35,0.713900135,103,28,7,0.729138167,0,0.714285714,120,15,27
0.835443038,0.891891892,0.785714286,42,0.826666667,0.775,0.885714286,35,0.831453778,104,31,4,0.838759214,0,0.831168831,120,9,33
0.913580247,0.948717949,0.880952381,42,0.904109589,0.868421053,0.942857143,35,0.909275402,105,33,2,0.91221936,0,0.909090909,120,5,37
0.833333333,0.833333333,0.833333333,42,0.8,0.8,0.8,35,0.818181818,106,28,7,0.818181818,0,0.818181818,120,7,35
0.764044944,0.723404255,0.80952381,42,0.676923077,0.733333333,0.628571429,35,0.724444095,107,22,13,0.727917473,0,0.727272727,120,8,34
0.792079208,0.677966102,0.952380952,42,0.603773585,0.888888889,0.457142857,35,0.706485743,108,16,19,0.773840096,0,0.727272727,120,2,40
0.823529412,0.813953488,0.833333333,42,0.782608696,0.794117647,0.771428571,35,0.804929086,109,27,8,0.804937197,0,0.805194805,120,7,35
0.804347826,0.74,0.880952381,42,0.709677419,0.814814815,0.628571429,35,0.761315823,110,22,13,0.774006734,0,0.766233766,120,5,37
0.818181818,0.782608696,0.857142857,42,0.757575758,0.806451613,0.714285714,35,0.790633609,111,25,10,0.793446385,0,0.792207792,120,6,36
0.860465116,0.840909091,0.880952381,42,0.823529412,0.848484848,0.8,35,0.84367616,112,28,7,0.844352617,0,0.844155844,120,5,37
0.87804878,0.9,0.857142857,42,0.861111111,0.837837838,0.885714286,35,0.87034984,113,31,4,0.871744472,0,0.87012987,120,6,36
0.857142857,0.857142857,0.857142857,42,0.828571429,0.828571429,0.828571429,35,0.844155844,114,29,6,0.844155844,0,0.844155844,120,6,36
0.901098901,0.836734694,0.976190476,42,0.857142857,0.964285714,0.771428571,35,0.881118881,115,27,8,0.89471243,0,0.883116883,120,1,41
0.888888889,0.833333333,0.952380952,42,0.84375,0.931034483,0.771428571,35,0.868371212,116,27,8,0.877742947,0,0.87012987,120,2,40
0.860215054,0.784313725,0.952380952,42,0.786885246,0.923076923,0.685714286,35,0.826883323,117,24,11,0.847387906,0,0.831168831,120,2,40
0.734177215,0.783783784,0.69047619,42,0.72,0.675,0.771428571,35,0.727733026,118,27,8,0.734336609,0,0.727272727,120,13,29
0.717948718,0.777777778,0.666666667,42,0.710526316,0.658536585,0.771428571,35,0.714574899,119,27,8,0.723577236,1,0.714285714,120,14,28
0.819277108,0.829268293,0.80952381,42,0.788732394,0.777777778,0.8,35,0.805393147,120,28,7,0.805863513,1,0.805194805,120,8,34
0.888888889,0.923076923,0.857142857,42,0.876712329,0.842105263,0.914285714,35,0.883354089,121,32,3,0.886271623,0,0.883116883,120,6,36
0.842105263,0.941176471,0.761904762,42,0.846153846,0.76744186,0.942857143,35,0.843945528,122,33,2,0.862206193,0,0.844155844,120,10,32
0.853658537,0.875,0.833333333,42,0.833333333,0.810810811,0.857142857,35,0.844419808,123,30,5,0.845823096,0,0.844155844,120,7,35
0.894117647,0.88372093,0.904761905,42,0.869565217,0.882352941,0.857142857,35,0.882957452,124,30,5,0.883099117,0,0.883116883,120,4,38
0.833333333,0.833333333,0.833333333,42,0.8,0.8,0.8,35,0.818181818,125,28,7,0.818181818,1,0.818181818,120,7,35
0.813953488,0.795454545,0.833333333,42,0.764705882,0.787878788,0.742857143,35,0.791568213,126,26,9,0.792011019,1,0.792207792,120,7,35
0.866666667,0.8125,0.928571429,42,0.8125,0.896551724,0.742857143,35,0.842045455,127,26,9,0.850705329,0,0.844155844,120,3,39
0.696969697,0.958333333,0.547619048,42,0.772727273,0.641509434,0.971428571,35,0.731404959,128,34,1,0.81432247,1,0.74025974,120,19,23
0.988235294,0.976744186,1,42,0.985507246,1,0.971428571,35,0.986995272,129,34,1,0.987315011,0,0.987012987,120,0,42
0.951219512,0.975,0.928571429,42,0.944444444,0.918918919,0.971428571,35,0.948139936,130,34,1,0.9495086,0,0.948051948,120,3,39
0.76056338,0.931034483,0.642857143,42,0.795180723,0.6875,0.942857143,35,0.776298536,131,33,2,0.820336991,1,0.779220779,120,15,27
0.666666667,0.916666667,0.523809524,42,0.75,0.622641509,0.942857143,35,0.704545455,132,33,2,0.783018868,1,0.714285714,120,20,22
0.941176471,0.930232558,0.952380952,42,0.927536232,0.941176471,0.914285714,35,0.934976362,133,32,3,0.935207064,0,0.935064935,120,2,40
0.646153846,0.913043478,0.5,42,0.741573034,0.611111111,0.942857143,35,0.689526204,134,33,2,0.775801493,1,0.701298701,120,21,21
0.911392405,0.972972973,0.857142857,42,0.906666667,0.85,0.971428571,35,0.909244342,135,34,1,0.917076167,0,0.909090909,120,6,36
0.988235294,0.976744186,1,42,0.985507246,1,0.971428571,35,0.986995272,136,34,1,0.987315011,0,0.987012987,120,0,42
0.987951807,1,0.976190476,42,0.985915493,0.972222222,1,35,0.98702621,137,35,0,0.987373737,0,0.987012987,120,1,41
1,1,1,42,1,1,1,35,1,138,35,0,1,0,1,120,0,42
1,1,1,42,1,1,1,35,1,139,35,0,1,0,1,120,0,42
0.987951807,1,0.976190476,42,0.985915493,0.972222222,1,35,0.98702621,140,35,0,0.987373737,0,0.987012987,120,1,41
1,1,1,42,1,1,1,35,1,141,35,0,1,0,1,120,0,42
1,1,1,42,1,1,1,35,1,142,35,0,1,0,1,120,0,42
1,1,1,42,1,1,1,35,1,143,35,0,1,0,1,120,0,42
0.987951807,1,0.976190476,42,0.985915493,0.972222222,1,35,0.98702621,144,35,0,0.987373737,0,0.987012987,120,1,41
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,145,0,35,0.297520661,0,0.545454545,120,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,146,0,35,0.297520661,0,0.545454545,120,0,42
1,1,1,42,1,1,1,35,1,147,35,0,1,0,1,120,0,42
1,1,1,42,1,1,1,35,1,148,35,0,1,0,1,120,0,42
1,1,1,42,1,1,1,35,1,149,35,0,1,0,1,120,0,42
1,1,1,42,1,1,1,35,1,150,35,0,1,0,1,120,0,42
1,1,1,42,1,1,1,35,1,151,35,0,1,0,1,120,0,42
1,1,1,42,1,1,1,35,1,152,35,0,1,0,1,120,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,1,0,35,0.297520661,0,0.545454545,134,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,2,0,35,0.297520661,0,0.545454545,134,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,3,0,35,0.297520661,0,0.545454545,134,0,42
1,1,1,42,1,1,1,35,1,4,35,0,1,0,1,134,0,42
1,1,1,42,1,1,1,35,1,5,35,0,1,0,1,134,0,42
1,1,1,42,1,1,1,35,1,6,35,0,1,0,1,134,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,7,0,35,0.297520661,0,0.545454545,134,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,8,0,35,0.297520661,0,0.545454545,134,0,42
1,1,1,42,1,1,1,35,1,9,35,0,1,0,1,134,0,42
1,1,1,42,1,1,1,35,1,10,35,0,1,0,1,134,0,42
0.963855422,0.975609756,0.952380952,42,0.957746479,0.944444444,0.971428571,35,0.961078629,11,34,1,0.961443705,0,0.961038961,134,2,40
1,1,1,42,1,1,1,35,1,12,35,0,1,0,1,134,0,42
0.988235294,0.976744186,1,42,0.985507246,1,0.971428571,35,0.986995272,13,34,1,0.987315011,0,0.987012987,134,0,42
0.925,0.973684211,0.880952381,42,0.918918919,0.871794872,0.971428571,35,0.922235872,14,34,1,0.927370875,0,0.922077922,134,5,37
0.988235294,0.976744186,1,42,0.985507246,1,0.971428571,35,0.986995272,15,34,1,0.987315011,0,0.987012987,134,0,42
0.705882353,0.545454545,1,42,0,0,0,35,0.385026738,16,0,35,0.297520661,0,0.545454545,134,0,42
0.925,0.973684211,0.880952381,42,0.918918919,0.871794872,0.971428571,35,0.922235872,17,34,1,0.927370875,0,0.922077922,134,5,37
0.951219512,0.975,0.928571429,42,0.944444444,0.918918919,0.971428571,35,0.948139936,18,34,1,0.9495086,0,0.948051948,134,3,39
0.756756757,0.875,0.666666667,42,0.775,0.688888889,0.885714286,35,0.76504914,19,31,4,0.79040404,1,0.766233766,134,14,28
0.714285714,0.892857143,0.595238095,42,0.761904762,0.653061224,0.914285714,35,0.735930736,20,32,3,0.783858998,1,0.74025974,134,17,25
0.915662651,0.926829268,0.904761905,42,0.901408451,0.888888889,0.914285714,35,0.909183469,21,32,3,0.909583641,0,0.909090909,134,4,38
0.954545455,0.913043478,1,42,0.939393939,1,0.885714286,35,0.947658402,22,31,4,0.95256917,0,0.948051948,134,0,42
0.976744186,0.954545455,1,42,0.970588235,1,0.942857143,35,0.973946027,23,33,2,0.975206612,0,0.974025974,134,0,42
0.976190476,0.976190476,0.976190476,42,0.971428571,0.971428571,0.971428571,35,0.974025974,24,34,1,0.974025974,0,0.974025974,134,1,41
0.8,0.842105263,0.761904762,42,0.783783784,0.743589744,0.828571429,35,0.792628993,25,29,6,0.797325482,1,0.792207792,134,10,32
0.843373494,0.853658537,0.833333333,42,0.816901408,0.805555556,0.828571429,35,0.831340728,26,29,6,0.831793545,1,0.831168831,134,7,35
0.827586207,0.8,0.857142857,42,0.776119403,0.8125,0.742857143,35,0.804192205,27,26,9,0.805681818,1,0.805194805,134,6,36
0.844444444,0.791666667,0.904761905,42,0.78125,0.862068966,0.714285714,35,0.815719697,28,25,10,0.823667712,1,0.818181818,134,4,38
0.833333333,0.833333333,0.833333333,42,0.8,0.8,0.8,35,0.818181818,29,28,7,0.818181818,0,0.818181818,134,7,35
0.785714286,0.785714286,0.785714286,42,0.742857143,0.742857143,0.742857143,35,0.766233766,30,26,9,0.766233766,0,0.766233766,134,9,33
0.891304348,0.82,0.976190476,42,0.838709677,0.962962963,0.742857143,35,0.867397679,31,26,9,0.884983165,0,0.87012987,134,1,41
0.789473684,0.882352941,0.714285714,42,0.794871795,0.720930233,0.885714286,35,0.791927371,32,31,4,0.808978983,1,0.792207792,134,12,30
0.813953488,0.795454545,0.833333333,42,0.764705882,0.787878788,0.742857143,35,0.791568213,33,26,9,0.792011019,0,0.792207792,134,7,35
0.853932584,0.808510638,0.904761905,42,0.8,0.866666667,0.742857143,35,0.829417773,34,26,9,0.834945197,0,0.831168831,134,4,38
0.866666667,0.8125,0.928571429,42,0.8125,0.896551724,0.742857143,35,0.842045455,35,26,9,0.850705329,0,0.844155844,134,3,39
0.787234043,0.711538462,0.880952381,42,0.666666667,0.8,0.571428571,35,0.73243069,36,20,15,0.751748252,0,0.74025974,134,5,37
0.823529412,0.813953488,0.833333333,42,0.782608696,0.794117647,0.771428571,35,0.804929086,37,27,8,0.804937197,0,0.805194805,134,7,35
0.778947368,0.698113208,0.880952381,42,0.644067797,0.791666667,0.542857143,35,0.717638472,38,19,16,0.740637507,0,0.727272727,134,5,37
0.787234043,0.711538462,0.880952381,42,0.666666667,0.8,0.571428571,35,0.73243069,39,20,15,0.751748252,0,0.74025974,134,5,37
0.847826087,0.78,0.928571429,42,0.774193548,0.888888889,0.685714286,35,0.814356751,40,24,11,0.829494949,0,0.818181818,134,3,39
0.819277108,0.829268293,0.80952381,42,0.788732394,0.777777778,0.8,35,0.805393147,41,28,7,0.805863513,0,0.805194805,134,8,34
0.818181818,0.782608696,0.857142857,42,0.757575758,0.806451613,0.714285714,35,0.790633609,42,25,10,0.793446385,0,0.792207792,134,6,36
0.675,0.710526316,0.642857143,42,0.648648649,0.615384615,0.685714286,35,0.663022113,43,24,11,0.667280088,0,0.662337662,134,15,27
0.735849057,0.609375,0.928571429,42,0.416666667,0.769230769,0.285714286,35,0.590766152,44,10,25,0.682036713,0,0.636363636,134,3,39
0.776470588,0.76744186,0.785714286,42,0.724637681,0.735294118,0.714285714,35,0.752910176,45,25,10,0.75282925,1,0.753246753,134,9,33
0.813953488,0.795454545,0.833333333,42,0.764705882,0.787878788,0.742857143,35,0.791568213,46,26,9,0.792011019,1,0.792207792,134,7,35
0.808988764,0.765957447,0.857142857,42,0.738461538,0.8,0.685714286,35,0.776930934,47,24,11,0.781431335,0,0.779220779,134,6,36
0.819277108,0.829268293,0.80952381,42,0.788732394,0.777777778,0.8,35,0.805393147,48,28,7,0.805863513,0,0.805194805,134,8,34
0.822222222,0.770833333,0.880952381,42,0.75,0.827586207,0.685714286,35,0.789393939,49,24,11,0.796630094,0,0.792207792,134,5,37
0.791208791,0.734693878,0.857142857,42,0.698412698,0.785714286,0.628571429,35,0.749028749,50,22,13,0.757884972,0,0.753246753,134,6,36
0.790697674,0.772727273,0.80952381,42,0.735294118,0.757575758,0.714285714,35,0.76551424,51,25,10,0.76584022,0,0.766233766,134,8,34
0.790697674,0.772727273,0.80952381,42,0.735294118,0.757575758,0.714285714,35,0.76551424,52,25,10,0.76584022,0,0.766233766,134,8,34
0.840909091,0.804347826,0.880952381,42,0.787878788,0.838709677,0.742857143,35,0.816804408,53,26,9,0.819966849,1,0.818181818,134,5,37
0.729411765,0.720930233,0.738095238,42,0.666666667,0.676470588,0.657142857,35,0.700891266,54,23,12,0.700721303,1,0.701298701,134,11,31
0.772727273,0.739130435,0.80952381,42,0.696969697,0.741935484,0.657142857,35,0.738292011,55,23,12,0.740405457,1,0.74025974,134,8,34
0.833333333,0.833333333,0.833333333,42,0.8,0.8,0.8,35,0.818181818,56,28,7,0.818181818,0,0.818181818,134,7,35
0.836734694,0.732142857,0.976190476,42,0.714285714,0.952380952,0.571428571,35,0.781076067,57,20,15,0.832251082,0,0.792207792,134,1,41
0.827586207,0.8,0.857142857,42,0.776119403,0.8125,0.742857143,35,0.804192205,58,26,9,0.805681818,0,0.805194805,134,6,36
0.804123711,0.709090909,0.928571429,42,0.666666667,0.863636364,0.542857143,35,0.741643236,59,19,16,0.779338843,0,0.753246753,134,3,39
0.816326531,0.714285714,0.952380952,42,0.678571429,0.904761905,0.542857143,35,0.753710575,60,19,16,0.800865801,0,0.766233766,134,2,40
0.823529412,0.813953488,0.833333333,42,0.782608696,0.794117647,0.771428571,35,0.804929086,61,27,8,0.804937197,1,0.805194805,134,7,35
0.759493671,0.810810811,0.714285714,42,0.746666667,0.7,0.8,35,0.753663214,62,28,7,0.76044226,1,0.753246753,134,12,30
0.712643678,0.688888889,0.738095238,42,0.626865672,0.65625,0.6,35,0.673653675,63,21,14,0.67405303,0,0.675324675,134,11,31
0.746987952,0.756097561,0.738095238,42,0.704225352,0.694444444,0.714285714,35,0.727550406,64,25,10,0.728073417,0,0.727272727,134,11,31
0.850574713,0.822222222,0.880952381,42,0.805970149,0.84375,0.771428571,35,0.830299911,65,27,8,0.832007576,0,0.831168831,134,5,37
0.756097561,0.775,0.738095238,42,0.722222222,0.702702703,0.742857143,35,0.74069968,66,26,9,0.742137592,0,0.74025974,134,11,31
0.683544304,0.72972973,0.642857143,42,0.666666667,0.625,0.714285714,35,0.675872651,67,25,10,0.682125307,0,0.675324675,134,15,27
0.729166667,0.648148148,0.833333333,42,0.551724138,0.695652174,0.457142857,35,0.648510972,68,16,19,0.669740887,0,0.662337662,134,7,35
0.826086957,0.76,0.904761905,42,0.741935484,0.851851852,0.657142857,35,0.787836287,69,23,12,0.801750842,0,0.792207792,134,4,38
0.729411765,0.720930233,0.738095238,42,0.666666667,0.676470588,0.657142857,35,0.700891266,70,23,12,0.700721303,0,0.701298701,134,11,31
0.746987952,0.756097561,0.738095238,42,0.704225352,0.694444444,0.714285714,35,0.727550406,71,25,10,0.728073417,0,0.727272727,134,11,31
0.772727273,0.739130435,0.80952381,42,0.696969697,0.741935484,0.657142857,35,0.738292011,72,23,12,0.740405457,0,0.74025974,134,8,34
0.774193548,0.705882353,0.857142857,42,0.655737705,0.769230769,0.571428571,35,0.720349983,73,20,15,0.734677088,0,0.727272727,134,6,36
0.817204301,0.745098039,0.904761905,42,0.721311475,0.846153846,0.628571429,35,0.773616653,74,22,13,0.791032497,0,0.779220779,134,4,38
0.727272727,0.631578947,0.857142857,42,0.509090909,0.7,0.4,35,0.628099174,75,14,21,0.662679426,0,0.649350649,134,6,36
0.666666667,0.607843137,0.738095238,42,0.491803279,0.576923077,0.428571429,35,0.587183308,76,15,20,0.593788564,0,0.597402597,134,11,31
0.693333333,0.787878788,0.619047619,42,0.708860759,0.636363636,0.8,35,0.700391254,77,28,7,0.719008264,0,0.701298701,134,16,26
0.772727273,0.739130435,0.80952381,42,0.696969697,0.741935484,0.657142857,35,0.738292011,78,23,12,0.740405457,0,0.74025974,134,8,34
0.774193548,0.705882353,0.857142857,42,0.655737705,0.769230769,0.571428571,35,0.720349983,79,20,15,0.734677088,0,0.727272727,134,6,36
0.813186813,0.755102041,0.880952381,42,0.73015873,0.821428571,0.657142857,35,0.775446775,80,23,12,0.785250464,0,0.779220779,134,5,37
0.8,0.716981132,0.904761905,42,0.677966102,0.833333333,0.571428571,35,0.744530046,81,20,15,0.769868496,0,0.753246753,134,4,38
0.770833333,0.685185185,0.880952381,42,0.620689655,0.782608696,0.514285714,35,0.702586207,82,18,17,0.729468599,0,0.714285714,134,5,37
0.770833333,0.685185185,0.880952381,42,0.620689655,0.782608696,0.514285714,35,0.702586207,83,18,17,0.729468599,0,0.714285714,134,5,37
0.78,0.672413793,0.928571429,42,0.592592593,0.842105263,0.457142857,35,0.694814815,84,16,19,0.749546279,0,0.714285714,134,3,39
0.72,0.818181818,0.642857143,42,0.734177215,0.659090909,0.828571429,35,0.726444189,85,29,6,0.745867769,0,0.727272727,134,15,27
0.774193548,0.705882353,0.857142857,42,0.655737705,0.769230769,0.571428571,35,0.720349983,86,20,15,0.734677088,0,0.727272727,134,6,36
